form,abundance,exp,type,geogr,month,day,year,stemp,btemp,btime,start,visibility,averagedepth,maxdepth,current,habitat,site_ymd,abundance_recode,presence,exp_binary,num_surveys,multiple_surveys,wasting,region
5103290,0,N,3,13230015,8,15,2015,0,59,38,10,2,NULL,7,3,11,13230015_15_8_2015,1,0,0,1,0,1,13
5117108,0,N,3,13230015,5,16,2009,0,50,61,10,1,7,9,2,11,13230015_16_5_2009,1,0,0,1,0,0,13
5088983,0,N,3,13230015,9,16,2014,0,50,38,10,3,NULL,7,3,12,13230015_16_9_2014,1,0,0,7,1,1,13
5161396,0,N,3,13230015,6,17,2019,0,52,52,9,3,7,9,2,11,13230015_17_6_2019,1,0,0,1,0,0,13
5161400,0,N,3,13230015,2,19,2009,0,52,52,14,2,7,9,2,11,13230015_19_2_2009,1,0,0,1,0,0,13
5113039,2,E,3,13230015,5,21,2016,58,52,70,21,2,9,11,3,11,13230015_21_5_2016,3,1,1,5,1,0,13
5116372,0,N,3,13230015,8,24,2016,0,50,43,10,3,7,10,3,11,13230015_24_8_2016,1,0,0,1,0,0,13
5099723,0,N,3,13230015,6,26,2015,0,52,43,10,2,NULL,9,3,11,13230015_26_6_2015,1,0,0,1,0,1,13
5117709,2,N,3,13230015,9,26,2016,0,50,56,14,3,7,9,2,11,13230015_26_9_2016,3,1,0,1,0,0,13
5103914,2,N,3,13230015,9,28,2015,61,50,45,10,3,NULL,8,2,2,13230015_28_9_2015,3,1,0,8,1,1,13
5111959,0,N,3,13230016,2,15,2009,0,52,37,10,3,5,5,3,2,13230016_15_2_2009,1,0,0,1,0,0,13
5124690,0,N,3,13230017,4,16,2017,0,0,47,14,1,3,4,3,2,13230017_16_4_2017,1,0,0,1,0,0,13
5138738,0,N,3,13230018,2,18,2004,0,0,30,10,1,5,7,2,10,13230018_18_2_2004,1,0,0,1,0,0,13
5160698,1,N,3,13230020,3,18,2009,0,50,46,9,3,8,13,2,11,13230020_18_3_2009,2,1,0,1,0,0,13
5160700,0,N,3,13230020,4,18,2009,0,54,48,9,3,6,9,2,11,13230020_18_4_2009,1,0,0,1,0,0,13
5160903,1,E,3,13230020,9,19,2019,0,50,55,10,3,7,11,3,11,13230020_19_9_2019,2,1,1,12,1,0,13
5057078,0,N,3,13300101,7,12,2004,0,45,39,12,2,NULL,10,3,3,13300101_12_7_2004,1,0,0,1,0,0,13
40519,1,N,3,13300101,2,13,2004,0,40,50,14,3,NULL,10,2,3,13300101_13_2_2004,2,1,0,1,0,0,13
5069372,2,E,3,13300101,5,13,2004,0,43,38,16,3,NULL,10,3,3,13300101_13_5_2004,3,1,1,1,0,0,13
5166213,0,N,3,13300101,2,16,2020,0,40,39,10,3,9,11,3,3,13300101_16_2_2020,1,0,0,2,1,0,13
19290,2,N,3,13300101,1,17,2002,0,0,18,11,3,NULL,14,3,3,13300101_17_1_2002,3,1,0,1,0,0,13
19035,0,N,3,13300101,11,17,2001,0,43,31,15,4,NULL,12,2,3,13300101_17_11_2001,1,0,0,1,0,0,13
5177767,1,E,3,13300101,4,18,2021,0,42,48,12,2,9,10,3,3,13300101_18_4_2021,2,1,1,1,0,0,13
5160010,2,E,3,13300101,2,19,2009,0,46,41,12,4,10,11,3,3,13300101_19_2_2009,3,1,1,1,0,0,13
18678,0,N,3,13300101,3,2,2007,56,54,32,20,3,NULL,12,2,3,13300101_2_3_2007,1,0,0,1,0,0,13
5035578,2,E,3,13300101,5,22,2010,0,48,33,13,4,NULL,12,3,3,13300101_22_5_2010,3,1,1,1,0,0,13
50868,2,E,3,13300101,3,25,2006,0,48,44,15,3,NULL,11,3,3,13300101_25_3_2006,3,1,1,1,0,0,13
19046,0,N,3,13300101,3,29,2002,0,39,39,11,3,NULL,10,3,3,13300101_29_3_2002,1,0,0,1,0,0,13
5061075,3,E,3,13300101,7,29,2012,0,51,33,13,3,NULL,10,2,3,13300101_29_7_2012,4,1,1,1,0,0,13
44497,2,N,3,13300101,8,29,2006,0,56,30,12,4,NULL,12,3,3,13300101_29_8_2006,3,1,0,1,0,0,13
35451,2,E,3,13300101,1,3,2006,0,0,33,10,3,NULL,11,2,3,13300101_3_1_2006,3,1,1,1,0,0,13
35541,2,E,3,13300101,1,3,2007,0,0,35,11,3,NULL,11,2,3,13300101_3_1_2007,3,1,1,1,0,0,13
43977,0,N,3,13300101,12,5,2002,47,48,48,13,3,NULL,13,3,3,13300101_5_12_2002,1,0,0,1,0,0,13
50893,0,E,3,13300101,7,6,2001,0,48,33,14,2,NULL,12,3,3,13300101_6_7_2001,1,0,1,1,0,0,13
50469,3,E,3,13300101,11,7,2004,48,47,52,10,1,NULL,11,3,3,13300101_7_11_2004,4,1,1,2,1,0,13
5022978,0,N,3,13300101,2,9,2005,54,48,25,14,4,NULL,10,2,3,13300101_9_2_2005,1,0,0,1,0,0,13
5022986,0,N,3,13300101,4,9,2005,0,0,40,14,3,NULL,13,3,3,13300101_9_4_2005,1,0,0,1,0,0,13
19825,3,N,3,13300102,2,18,2001,48,46,53,12,3,NULL,10,2,12,13300102_18_2_2001,4,1,0,1,0,0,13
54148,0,N,3,13300102,11,7,2006,55,50,30,14,3,NULL,8,2,12,13300102_7_11_2006,1,0,0,2,1,0,13
18396,0,N,3,13300103,1,13,2001,0,0,30,13,3,NULL,13,2,3,13300103_13_1_2001,1,0,0,1,0,0,13
5069802,0,N,3,13300103,11,13,2002,48,46,37,9,4,NULL,8,2,3,13300103_13_11_2002,1,0,0,2,1,0,13
43979,0,N,3,13300103,12,13,2004,46,46,39,9,3,NULL,13,3,3,13300103_13_12_2004,1,0,0,1,0,0,13
40262,0,N,3,13300103,2,13,2004,0,41,40,11,4,NULL,14,3,3,13300103_13_2_2004,1,0,0,1,0,0,13
5069371,2,E,3,13300103,5,13,2004,0,44,37,13,3,NULL,11,3,3,13300103_13_5_2004,3,1,1,1,0,0,13
19034,0,N,3,13300103,11,17,2001,0,43,30,12,4,NULL,11,2,3,13300103_17_11_2001,1,0,0,1,0,0,13
19520,0,N,3,13300103,1,20,2002,0,0,25,10,4,NULL,14,3,3,13300103_20_1_2002,1,0,0,1,0,0,13
5035579,3,E,3,13300103,5,23,2010,0,48,43,9,3,NULL,12,3,3,13300103_23_5_2010,4,1,1,1,0,0,13
50867,2,E,3,13300103,3,26,2006,0,48,41,9,3,NULL,11,3,3,13300103_26_3_2006,3,1,1,1,0,0,13
5061074,3,E,3,13300103,7,29,2012,0,51,40,10,3,NULL,11,3,3,13300103_29_7_2012,4,1,1,1,0,0,13
44496,0,N,3,13300103,8,29,2006,0,49,36,14,5,NULL,11,3,3,13300103_29_8_2006,1,0,0,1,0,0,13
19048,0,N,3,13300103,3,30,2002,0,39,32,14,3,NULL,13,3,3,13300103_30_3_2002,1,0,0,1,0,0,13
43976,0,N,3,13300103,12,5,2002,0,0,44,10,3,NULL,12,3,0,13300103_5_12_2002,1,0,0,1,0,0,13
50894,0,E,3,13300103,7,6,2001,0,47,45,10,2,NULL,13,2,3,13300103_6_7_2001,1,0,1,1,0,0,13
50474,2,E,3,13300103,10,7,2004,0,46,40,12,2,NULL,12,3,3,13300103_7_10_2004,3,1,1,2,1,0,13
56816,2,E,3,13300103,12,7,2004,48,46,35,13,2,NULL,12,3,3,13300103_7_12_2004,3,1,1,2,1,0,13
5022977,0,N,3,13300103,2,9,2005,55,47,25,12,4,NULL,9,2,3,13300103_9_2_2005,1,0,0,2,1,0,13
5022980,0,N,3,13300103,3,9,2005,54,46,23,11,5,NULL,8,2,3,13300103_9_3_2005,1,0,0,1,0,0,13
19304,2,N,3,13300104,1,21,2002,0,0,38,11,2,NULL,10,3,8,13300104_21_1_2002,3,1,0,1,0,0,13
35491,2,E,3,13300104,6,25,2003,0,0,49,11,3,NULL,10,2,8,13300104_25_6_2003,3,1,1,1,0,0,13
5111869,1,N,3,13300105,5,28,2016,0,50,107,10,3,5,8,3,2,13300105_28_5_2016,2,1,0,1,0,0,13
40894,0,N,3,13300105,8,3,2002,42,44,43,10,3,NULL,8,3,2,13300105_3_8_2002,1,0,0,2,1,0,13
5065124,2,N,3,13300106,9,12,2011,0,48,48,19,3,NULL,9,3,3,13300106_12_9_2011,3,1,0,2,1,0,13
5162548,0,E,3,13300106,11,13,2019,0,45,61,13,3,9,11,2,3,13300106_13_11_2019,1,0,1,1,0,0,13
43980,0,N,3,13300106,2,13,2005,46,47,49,12,3,NULL,10,3,3,13300106_13_2_2005,1,0,0,1,0,0,13
5143039,1,E,3,13300106,7,14,2018,0,46,68,14,3,8,9,3,3,13300106_14_7_2018,2,1,1,1,0,0,13
5166211,0,N,3,13300106,2,15,2020,0,42,51,10,3,9,11,3,3,13300106_15_2_2020,1,0,0,2,1,0,13
5178687,0,E,3,13300106,5,16,2021,0,49,56,12,3,8,10,3,3,13300106_16_5_2021,1,0,1,1,0,0,13
5159847,0,N,3,13300106,6,16,2019,68,50,48,9,2,6,8,3,3,13300106_16_6_2019,1,0,0,1,0,0,13
5140028,0,E,3,13300106,5,19,2018,0,43,51,15,2,8,10,3,3,13300106_19_5_2018,1,0,1,2,1,0,13
5164714,0,E,3,13300106,1,20,2001,0,43,53,13,4,9,11,3,3,13300106_20_1_2001,1,0,1,1,0,0,13
5167722,0,E,3,13300106,8,20,2004,0,41,59,12,1,8,9,3,3,13300106_20_8_2004,1,0,1,1,0,0,13
5174137,0,E,3,13300106,11,21,2020,0,42,55,13,3,8,9,3,3,13300106_21_11_2020,1,0,1,1,0,0,13
5180077,0,E,3,13300106,6,21,2021,0,49,60,12,2,8,10,3,3,13300106_21_6_2021,1,0,1,1,0,0,13
5168728,0,E,3,13300106,5,23,2020,0,46,62,11,1,8,9,3,3,13300106_23_5_2020,1,0,1,1,0,0,13
46738,2,N,3,13300106,3,24,2005,50,46,60,14,5,NULL,11,3,3,13300106_24_3_2005,3,1,0,1,0,0,13
5170168,0,E,3,13300106,7,25,2020,0,47,62,13,3,8,9,3,3,13300106_25_7_2020,1,0,1,1,0,0,13
50879,2,E,3,13300106,7,6,2001,0,48,51,17,2,NULL,10,3,0,13300106_6_7_2001,3,1,1,1,0,0,13
50874,0,E,3,13300106,8,6,2001,0,49,45,9,2,NULL,11,3,3,13300106_6_8_2001,1,0,1,1,0,0,13
56818,2,E,3,13300106,10,7,2004,49,46,47,14,1,NULL,11,3,3,13300106_7_10_2004,3,1,1,2,1,0,13
5056103,2,N,3,13320001,5,12,2003,0,41,64,15,3,NULL,6,3,2,13320001_12_5_2003,3,1,0,1,0,0,13
5066828,3,E,3,13320001,1,13,2001,0,41,72,12,4,NULL,9,3,2,13320001_13_1_2001,4,1,1,2,1,0,13
5056311,2,N,3,13320001,3,15,2012,0,43,41,15,1,NULL,5,2,2,13320001_15_3_2012,3,1,0,1,0,0,13
5059239,2,N,3,13320001,6,16,2012,0,46,62,20,2,NULL,6,3,11,13320001_16_6_2012,3,1,0,1,0,0,13
19955,3,N,2,13320001,9,24,2000,0,59,61,12,2,NULL,5,2,12,13320001_24_9_2000,4,1,0,2,1,0,13
19974,3,N,3,13320001,9,29,2000,0,59,61,12,2,NULL,5,2,12,13320001_29_9_2000,4,1,0,1,0,0,13
5108102,0,N,3,13320002,1,14,2016,0,43,35,13,3,4,4,3,9,13320002_14_1_2016,1,0,0,1,0,0,13
5104629,0,E,3,13320002,12,15,2010,0,45,75,16,3,NULL,7,3,2,13320002_15_12_2010,1,0,1,1,0,0,13
5104583,0,N,3,13320002,8,15,2010,0,52,60,13,2,NULL,3,3,5,13320002_15_8_2010,1,0,0,1,0,0,13
5109341,0,N,3,13320002,3,17,2016,64,48,40,11,2,4,5,3,9,13320002_17_3_2016,1,0,0,1,0,0,13
5176575,0,E,3,13320002,6,21,2003,0,42,64,16,3,4,5,3,2,13320002_21_6_2003,1,0,1,1,0,0,13
5105060,0,N,3,13320002,10,22,2015,0,50,50,11,3,NULL,4,3,2,13320002_22_10_2015,1,0,0,1,0,1,13
5065632,2,E,3,13320002,11,23,2012,0,44,58,16,3,NULL,6,3,2,13320002_23_11_2012,3,1,1,1,0,0,13
5142048,2,E,3,13320002,6,30,2018,0,49,91,12,2,5,5,3,2,13320002_30_6_2018,3,1,1,1,0,0,13
5065174,2,E,3,13340003,10,12,2011,0,44,60,13,5,NULL,11,3,12,13340003_12_10_2011,3,1,1,2,1,0,13
5056027,0,N,3,13340003,3,12,2003,0,42,60,10,4,NULL,10,3,12,13340003_12_3_2003,1,0,0,1,0,0,13
5074390,2,N,3,13340003,3,13,2008,0,44,51,18,2,NULL,12,3,12,13340003_13_3_2008,3,1,0,1,0,0,13
5066942,2,E,3,13340003,5,13,2001,0,42,57,12,4,NULL,12,2,12,13340003_13_5_2001,3,1,1,2,1,0,13
5103181,2,E,3,13340003,5,15,2009,0,47,64,14,2,NULL,10,2,11,13340003_15_5_2009,3,1,1,2,1,0,13
5106290,0,N,2,13340003,6,15,2012,0,0,70,10,3,NULL,6,3,2,13340003_15_6_2012,1,0,0,1,0,0,13
5115589,1,E,3,13340003,6,16,2008,0,46,70,10,1,8,10,2,11,13340003_16_6_2008,2,1,1,1,0,0,13
5107599,0,N,3,13340003,8,16,2001,45,46,60,14,4,NULL,11,3,11,13340003_16_8_2001,1,0,0,1,0,0,13
5065390,2,E,3,13340003,11,17,2012,0,45,37,11,3,NULL,7,3,2,13340003_17_11_2012,3,1,1,2,1,0,13
5131094,1,E,3,13340003,8,19,2017,0,47,76,18,3,9,11,2,11,13340003_19_8_2017,2,1,1,2,1,0,13
35038,2,N,3,13340003,6,20,2002,63,48,52,19,2,NULL,12,3,12,13340003_20_6_2002,3,1,0,2,1,0,13
5143341,0,E,3,13340003,7,21,2018,0,47,65,16,2,8,10,3,11,13340003_21_7_2018,1,0,1,1,0,0,13
5175619,1,E,3,13340003,1,23,2021,0,39,60,13,3,6,11,3,11,13340003_23_1_2021,2,1,1,1,0,0,13
5155157,0,E,3,13340003,5,26,2019,0,50,62,13,3,8,10,3,11,13340003_26_5_2019,1,0,1,1,0,0,13
5117568,0,E,3,13340003,9,26,2016,0,45,77,14,1,6,10,3,2,13340003_26_9_2016,1,0,1,1,0,0,13
5051800,3,E,3,13340004,4,11,2010,0,51,44,13,2,NULL,11,3,12,13340004_11_4_2010,4,1,1,2,1,0,13
5059938,3,N,3,13340004,1,12,2007,0,49,43,14,3,NULL,9,3,12,13340004_12_1_2007,4,1,0,1,0,0,13
5055395,2,N,3,13340004,11,12,2002,44,42,43,18,2,NULL,10,2,12,13340004_12_11_2002,3,1,0,1,0,0,13
5056215,2,N,3,13340004,11,12,2003,0,41,51,11,3,NULL,10,3,12,13340004_12_11_2003,3,1,0,2,1,0,13
5057635,2,N,3,13340004,3,12,2005,0,42,59,19,3,NULL,11,3,12,13340004_12_3_2005,3,1,0,1,0,0,13
5057703,2,N,3,13340004,6,12,2005,0,43,50,13,3,NULL,12,3,12,13340004_12_6_2005,3,1,0,2,1,0,13
5133312,0,N,3,13340004,10,14,2017,54,50,34,11,3,8,10,2,2,13340004_14_10_2017,1,0,0,2,1,0,13
5079951,0,E,3,13340004,12,14,2001,0,46,44,11,3,NULL,10,3,12,13340004_14_12_2001,1,0,1,2,1,0,13
5089516,0,E,3,13340004,12,14,2009,0,53,56,18,3,NULL,10,2,2,13340004_14_12_2009,1,0,1,2,1,0,13
5112019,1,E,3,13340004,5,14,2016,0,49,63,14,1,8,10,3,2,13340004_14_5_2016,2,1,1,2,1,0,13
5160268,0,E,3,13340004,9,14,2019,0,50,51,10,2,6,10,3,11,13340004_14_9_2019,1,0,1,5,1,0,13
5099922,2,E,3,13340004,1,15,2007,0,48,50,13,3,NULL,11,3,11,13340004_15_1_2007,3,1,1,2,1,0,13
5103340,0,E,3,13340004,11,15,2009,0,54,38,13,2,NULL,10,3,11,13340004_15_11_2009,1,0,1,1,0,0,13
5098349,0,E,3,13340004,5,15,2015,0,48,50,12,4,NULL,11,3,11,13340004_15_5_2015,1,0,1,1,0,1,13
5113993,0,E,3,13340004,2,16,2007,0,47,63,10,3,8,10,3,2,13340004_16_2_2007,1,0,1,1,0,0,13
5083764,2,E,3,13340004,5,16,2014,0,48,40,11,2,NULL,12,3,12,13340004_16_5_2014,3,1,1,1,0,1,13
5108154,0,N,3,13340004,6,16,2002,45,43,40,18,3,6,7,3,11,13340004_16_6_2002,1,0,0,2,1,0,13
5119296,0,E,2,13340004,6,16,2011,0,52,60,12,4,5,6,3,11,13340004_16_6_2011,1,0,1,1,0,0,13
5072049,2,E,3,13340004,6,16,2013,0,46,46,15,2,NULL,10,3,12,13340004_16_6_2013,3,1,1,2,1,0,13
5118658,0,N,3,13340004,7,16,2010,55,50,47,11,3,5,8,2,2,13340004_16_7_2010,1,0,0,1,0,0,13
5118232,0,E,3,13340004,8,16,2010,0,50,57,15,3,5,9,3,2,13340004_16_8_2010,1,0,1,2,1,0,13
5161123,0,N,3,13340004,9,16,2019,52,0,50,8,3,8,10,2,2,13340004_16_9_2019,1,0,0,1,0,0,13
5123246,0,E,3,13340004,1,17,2003,0,38,63,14,3,8,10,3,11,13340004_17_1_2003,1,0,1,1,0,0,13
5132705,0,E,3,13340004,1,17,2010,0,45,71,12,1,8,10,3,11,13340004_17_1_2010,1,0,1,1,0,0,13
5134358,0,E,3,13340004,10,17,2011,0,48,31,11,3,6,10,3,2,13340004_17_10_2011,1,0,1,1,0,0,13
5131082,1,E,3,13340004,11,17,2008,0,50,59,12,3,6,10,3,2,13340004_17_11_2008,2,1,1,1,0,0,13
5155084,2,E,3,13340004,5,17,2019,0,52,41,13,2,7,10,3,2,13340004_17_5_2019,3,1,1,1,0,0,13
5113291,1,N,3,13340004,6,17,2016,64,50,85,10,3,10,14,3,11,13340004_17_6_2016,2,1,0,1,0,0,13
5144605,0,E,3,13340004,8,17,2018,0,55,48,13,3,7,11,3,2,13340004_17_8_2018,1,0,1,1,0,0,13
5121864,0,E,3,13340004,9,17,2001,0,41,61,16,3,7,10,3,11,13340004_17_9_2001,1,0,1,1,0,0,13
5142050,0,N,3,13340004,1,18,2007,0,46,57,10,2,7,12,3,11,13340004_18_1_2007,1,0,0,1,0,0,13
5147525,0,E,3,13340004,11,18,2011,0,45,78,10,3,7,10,3,11,13340004_18_11_2011,1,0,1,1,0,0,13
5137079,0,E,3,13340004,4,18,2002,0,41,63,13,3,8,10,3,2,13340004_18_4_2002,1,0,1,1,0,0,13
5098358,0,E,3,13340004,5,18,2015,0,50,53,14,4,NULL,10,3,11,13340004_18_5_2015,1,0,1,1,0,1,13
5140515,1,E,3,13340004,5,18,2018,0,48,52,11,3,6,10,3,2,13340004_18_5_2018,2,1,1,1,0,0,13
5148448,0,E,3,13340004,8,18,2012,0,43,62,11,4,7,9,3,11,13340004_18_8_2012,1,0,1,1,0,0,13
5157063,1,E,3,13340004,1,19,2007,0,50,65,9,3,7,10,3,2,13340004_19_1_2007,2,1,1,2,1,0,13
5163318,0,N,3,13340004,1,19,2012,0,40,72,12,3,9,11,3,11,13340004_19_1_2012,1,0,0,2,1,0,13
5150773,0,E,3,13340004,12,19,2001,0,45,47,13,4,7,10,3,11,13340004_19_12_2001,1,0,1,1,0,0,13
5122937,2,E,3,13340004,2,19,2017,0,40,64,12,4,8,10,3,11,13340004_19_2_2017,3,1,1,1,0,0,13
5154341,0,E,3,13340004,4,19,2005,0,46,63,11,1,8,10,3,11,13340004_19_4_2005,1,0,1,1,0,0,13
5153957,0,E,3,13340004,4,19,2019,0,42,66,16,3,7,9,3,11,13340004_19_4_2019,1,0,1,1,0,0,13
5153409,0,E,3,13340004,7,19,2004,0,42,64,11,2,8,10,3,11,13340004_19_7_2004,1,0,1,1,0,0,13
18129,0,N,3,13340004,4,2,2007,64,54,46,20,3,NULL,11,3,12,13340004_2_4_2007,1,0,0,1,0,0,13
5169550,1,N,3,13340004,1,20,2007,0,47,69,11,4,9,12,3,11,13340004_20_1_2007,2,1,0,4,1,0,13
5064380,2,E,3,13340004,10,20,2012,0,45,54,12,4,NULL,10,3,12,13340004_20_10_2012,3,1,1,2,1,0,13
5171773,0,E,3,13340004,12,20,2009,0,46,67,13,3,8,11,3,11,13340004_20_12_2009,1,0,1,2,1,0,13
5169619,0,E,3,13340004,4,20,2007,0,50,56,10,3,6,10,3,11,13340004_20_4_2007,1,0,1,1,0,0,13
5111708,0,E,3,13340004,5,20,2016,0,50,51,12,3,7,9,3,11,13340004_20_5_2016,1,0,1,1,0,0,13
5174016,0,E,3,13340004,7,20,2011,0,45,61,14,3,7,9,3,11,13340004_20_7_2011,1,0,1,1,0,0,13
5177293,0,E,3,13340004,10,21,2004,0,41,57,13,2,8,11,3,11,13340004_21_10_2004,1,0,1,1,0,0,13
5092752,2,N,2,13340004,12,21,2014,0,0,60,10,3,NULL,9,3,2,13340004_21_12_2014,3,1,0,2,1,1,13
5178446,0,E,3,13340004,8,21,2005,0,43,63,12,3,8,10,3,11,13340004_21_8_2005,1,0,1,1,0,0,13
5171270,0,E,3,13340004,8,21,2020,0,50,59,13,5,6,9,2,11,13340004_21_8_2020,1,0,1,1,0,0,13
5151944,0,E,3,13340004,2,22,2019,45,44,46,12,3,8,10,2,2,13340004_22_2_2019,1,0,1,1,0,0,13
5143342,0,E,3,13340004,7,22,2018,0,50,40,12,2,7,8,3,11,13340004_22_7_2018,1,0,1,1,0,0,13
5111620,0,N,2,13340004,5,23,2016,0,52,92,10,2,5,10,3,2,13340004_23_5_2016,1,0,0,1,0,0,13
5155019,0,E,3,13340004,5,23,2019,0,43,62,10,3,7,9,3,11,13340004_23_5_2019,1,0,1,1,0,0,13
5072313,2,E,3,13340004,6,23,2013,0,47,58,13,3,NULL,9,3,12,13340004_23_6_2013,3,1,1,2,1,0,13
5107825,1,N,2,13340004,1,24,2016,0,46,67,14,3,NULL,6,3,2,13340004_24_1_2016,2,1,0,1,0,0,13
5115023,2,E,3,13340004,7,24,2016,0,46,65,10,2,7,11,3,11,13340004_24_7_2016,3,1,1,1,0,0,13
5079522,2,E,3,13340004,9,24,2013,0,49,59,14,3,NULL,12,3,2,13340004_24_9_2013,3,1,1,2,1,0,13
5052477,2,N,3,13340004,10,25,2011,57,46,32,12,3,NULL,6,3,12,13340004_25_10_2011,3,1,0,1,0,0,13
5055831,2,N,3,13340004,2,25,2012,0,41,46,14,2,NULL,10,2,12,13340004_25_2_2012,3,1,0,1,0,0,13
39078,0,N,3,13340004,3,25,2006,0,0,49,14,3,NULL,8,3,4,13340004_25_3_2006,1,0,0,1,0,0,13
5181264,0,E,3,13340004,7,25,2021,0,49,71,13,4,8,10,3,11,13340004_25_7_2021,1,0,1,1,0,0,13
5132609,0,N,3,13340004,9,25,2017,55,50,55,9,3,7,11,3,11,13340004_25_9_2017,1,0,0,1,0,0,13
5122500,1,E,3,13340004,1,26,2017,0,40,65,13,2,7,10,3,11,13340004_26_1_2017,2,1,1,1,0,0,13
5140480,1,E,3,13340004,5,26,2018,0,46,76,11,2,7,9,3,2,13340004_26_5_2018,2,1,1,2,1,0,13
5155205,0,E,3,13340004,5,26,2019,57,56,68,12,3,6,10,2,11,13340004_26_5_2019,1,0,1,1,0,0,13
5073852,2,E,3,13340004,7,26,2013,0,50,51,13,2,NULL,10,2,12,13340004_26_7_2013,3,1,1,2,1,0,13
5149331,1,E,3,13340004,12,27,2018,0,39,53,14,4,8,11,3,11,13340004_27_12_2018,2,1,1,2,1,0,13
5069821,2,E,3,13340004,4,27,2013,0,45,49,13,2,NULL,10,3,12,13340004_27_4_2013,3,1,1,1,0,0,13
5055020,3,N,3,13340004,1,28,2012,0,42,47,11,2,NULL,11,3,12,13340004_28_1_2012,4,1,0,1,0,0,13
5108103,0,N,3,13340004,1,28,2016,43,43,45,18,3,6,7,3,11,13340004_28_1_2016,1,0,0,1,0,0,13
5066566,2,E,3,13340004,12,28,2012,0,42,52,17,3,NULL,10,3,12,13340004_28_12_2012,3,1,1,2,1,0,13
5168259,0,E,3,13340004,4,28,2020,0,42,68,12,4,8,11,3,11,13340004_28_4_2020,1,0,1,2,1,0,13
5122501,1,E,3,13340004,1,29,2017,0,42,61,12,4,8,10,2,11,13340004_29_1_2017,2,1,1,1,0,0,13
37237,3,N,3,13340004,11,29,2002,0,0,52,11,3,NULL,7,3,12,13340004_29_11_2002,4,1,0,1,0,0,13
5153674,0,E,3,13340004,3,29,2019,0,45,48,11,1,7,10,3,2,13340004_29_3_2019,1,0,1,1,0,0,13
5116983,1,E,3,13340004,8,29,2016,0,45,61,12,2,7,10,3,11,13340004_29_8_2016,2,1,1,1,0,0,13
35832,4,E,3,13340004,2,3,2005,0,49,71,14,2,NULL,10,3,2,13340004_3_2_2005,5,1,1,8,1,0,13
5102901,0,E,3,13340004,8,30,2015,0,45,64,17,3,NULL,13,3,11,13340004_30_8_2015,1,0,1,1,0,1,13
38466,3,E,3,13340004,2,6,2010,0,52,46,12,3,NULL,11,3,12,13340004_6_2_2010,4,1,1,2,1,0,13
34787,2,N,3,13340005,5,24,2002,0,0,34,14,3,NULL,10,1,8,13340005_24_5_2002,3,1,0,1,0,0,13
19289,3,N,3,13340006,5,24,2002,0,0,46,11,3,NULL,13,2,8,13340006_24_5_2002,4,1,0,1,0,0,13
5181156,2,E,3,13340007,7,14,2021,0,59,61,12,3,6,8,2,11,13340007_14_7_2021,3,1,1,1,0,0,13
5167880,0,E,3,13340007,4,15,2020,0,44,69,12,2,6,7,2,2,13340007_15_4_2020,1,0,1,1,0,0,13
5117965,3,E,2,13340007,2,16,2010,0,54,77,13,3,5,8,3,2,13340007_16_2_2010,4,1,1,2,1,0,13
5117870,2,E,3,13340007,3,16,2010,0,46,71,14,3,7,11,3,2,13340007_16_3_2010,3,1,1,1,0,0,13
5117914,0,N,3,13340007,5,16,2010,52,50,25,10,3,3,5,3,10,13340007_16_5_2010,1,0,0,1,0,0,13
5119347,0,E,3,13340007,7,16,2011,0,44,68,14,3,6,12,2,2,13340007_16_7_2011,1,0,1,1,0,0,13
5131876,2,N,3,13340007,10,17,2009,0,46,70,13,3,6,12,3,2,13340007_17_10_2009,3,1,0,2,1,0,13
5130452,2,E,3,13340007,5,17,2008,0,46,77,14,4,9,10,2,11,13340007_17_5_2008,3,1,1,1,0,0,13
5125412,2,E,3,13340007,6,17,2005,0,42,80,11,1,6,10,3,2,13340007_17_6_2005,3,1,1,2,1,0,13
5169610,2,E,3,13340007,4,20,2007,0,46,63,12,4,9,10,3,11,13340007_20_4_2007,3,1,1,4,1,0,13
5176269,0,E,3,13340007,2,21,2021,0,42,69,13,3,4,7,3,5,13340007_21_2_2021,1,0,1,1,0,0,13
5181906,0,E,3,13340007,7,21,2008,0,46,65,12,4,8,11,3,11,13340007_21_7_2008,1,0,1,1,0,0,13
5171269,2,E,3,13340007,8,21,2020,0,50,55,11,6,7,12,3,11,13340007_21_8_2020,3,1,1,1,0,0,13
5124913,0,N,2,13340007,4,23,2017,61,46,30,11,2,4,6,3,9,13340007_23_4_2017,1,0,0,1,0,0,13
5174936,0,E,3,13340007,12,26,2020,0,42,72,14,3,6,8,2,2,13340007_26_12_2020,1,0,1,1,0,0,13
5153068,1,E,3,13340007,3,30,2019,0,41,67,12,1,6,9,3,2,13340007_30_3_2019,2,1,1,1,0,0,13
34048,2,N,3,13350001,10,1,2010,0,9,26,13,4,NULL,11,3,12,13350001_1_10_2010,3,1,0,1,0,0,13
5062841,2,N,3,13350001,3,12,2009,0,47,62,9,3,NULL,10,3,12,13350001_12_3_2009,3,1,0,1,0,0,13
5064881,2,N,3,13350001,3,12,2011,0,48,64,14,3,NULL,11,3,12,13350001_12_3_2011,3,1,0,2,1,0,13
5055260,3,N,3,13350001,5,12,2002,0,41,25,12,3,NULL,6,3,12,13350001_12_5_2002,4,1,0,1,0,0,13
